has_ip,long_url,short_service,has_at,double_slash_redirect,pref_suf,has_sub_domain,favicon,https_token,req_url,submit_to_email,redirect,popup,page_rank,target
0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,1
0,-1,0,1,0,0,1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,1,0,1,0,0,1,1,-1
0,-1,0,0,0,-1,1,1,0,1,1,0,0,-1,-1
0,-1,0,0,0,-1,0,1,0,1,0,0,1,-1,1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,0,-1
1,-1,1,0,1,1,-1,0,1,1,0,1,0,-1,-1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
1,1,1,0,1,1,-1,0,1,1,1,0,0,-1,-1
0,-1,0,0,0,0,0,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,1,-1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,1,1,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,0,1,0,1,-1,0,0,1,0,0,0,-1,-1
0,1,0,1,0,0,-1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,1,0,0,1,0,0,0,0,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,-1
0,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,1,0,-1,0,0,1,-1,1
0,-1,0,0,0,-1,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,1,-1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,0,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,1,-1,0,0,1,0,0,0,-1,-1
0,-1,1,1,0,0,1,0,1,-1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,1,0,1,1,1,1,0,1,-1,-1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,0,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,1,0,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,1
0,1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,0,1,0,0,1,-1,-1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,-1
0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,0,1,0,-1,1,0,1,-1,-1
1,-1,1,0,1,0,1,0,1,-1,0,1,0,-1,-1
0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,-1,0,0,0,1,-1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,-1,0,0,0,-1,1,0,0,-1,1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,-1,1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,0,1,0,-1,1,0,1,-1,1
0,1,0,0,0,0,-1,0,0,1,0,0,0,0,-1
1,1,1,0,1,0,-1,0,1,1,0,1,0,0,-1
0,-1,0,1,0,0,-1,0,0,-1,0,0,0,-1,-1
0,-1,0,1,0,-1,0,0,0,1,0,0,0,-1,1
0,1,0,0,0,1,1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,0,0,0,1,0,0,0,1,-1
0,-1,0,0,0,1,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,0,1,0,-1,1,0,1,-1,1
0,-1,0,0,0,-1,0,1,0,1,1,0,1,-1,1
0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,0,-1
0,-1,0,0,0,1,1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,-1,1,1,0,1,1,0,1,1,-1
0,-1,0,0,0,-1,0,1,1,-1,1,0,1,-1,1
1,1,1,0,1,0,0,1,1,-1,1,1,1,1,-1
0,-1,0,0,0,-1,1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,1
0,-1,0,0,0,0,-1,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,0,-1,0,0,0,1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,-1
0,1,0,0,0,0,-1,0,0,1,0,0,0,0,-1
0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1
0,1,0,0,1,0,-1,1,1,1,0,0,1,-1,-1
0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1
1,-1,1,0,0,0,-1,0,1,-1,1,0,0,0,-1
0,1,0,0,0,0,1,1,1,1,0,0,1,-1,-1
0,-1,0,0,0,-1,-1,1,0,-1,1,0,1,-1,1
0,1,0,0,0,-1,-1,1,0,1,0,0,1,1,-1
0,1,0,0,0,0,1,1,0,-1,0,0,1,-1,-1
0,-1,0,0,0,-1,-1,1,0,1,1,0,1,-1,1
0,-1,0,1,0,0,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,1,-1,0,0,1,0,0,0,-1,-1
0,1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,0,1,1,0,0,1,-1
0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-1
0,1,0,0,0,0,1,0,0,1,0,0,0,-1,-1
1,-1,1,0,1,0,-1,1,1,-1,1,1,1,-1,1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,1,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,1,0,0,0,-1,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,0,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,0,-1
0,-1,0,1,0,0,1,0,0,1,0,0,0,-1,-1
0,1,0,0,0,0,-1,0,0,1,0,0,0,0,-1
0,-1,0,0,0,-1,-1,0,1,1,0,0,0,-1,1
0,1,0,0,0,1,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,-1
0,-1,0,1,0,-1,-1,0,0,-1,0,0,0,-1,1
0,1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,0,1,0,-1,1,0,1,-1,1
0,1,0,0,0,0,0,1,0,1,1,0,1,-1,-1
0,1,0,0,1,1,1,1,0,1,0,1,1,-1,-1
1,-1,1,0,1,0,-1,0,1,1,0,1,0,1,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,0,1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,-1
1,1,1,0,1,0,0,0,1,1,0,1,0,0,1
0,-1,0,0,0,-1,0,1,0,-1,1,0,1,-1,1
0,-1,0,0,1,-1,1,1,1,1,1,0,1,-1,1
0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,-1,0,0,0,0,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,1,1,0,0,-1,1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,-1,1,0,-1,1,0,1,0,1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,1,-1,0,0,0,-1,1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,1,1,0,1,0,0,1,0,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,-1,1,0,-1,1,0,1,0,1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,1,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,1,0,0,0,1,0,0,0,1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,0,1,0,-1,0,0,1,-1,1
0,-1,0,0,0,0,-1,1,0,1,1,0,1,1,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,-1
1,-1,1,0,1,-1,-1,0,1,1,0,1,0,-1,1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1
1,-1,1,0,1,-1,0,0,1,-1,0,1,0,-1,1
0,1,0,0,0,1,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,-1
0,-1,0,0,1,-1,-1,0,1,-1,0,1,0,-1,1
0,-1,0,0,0,-1,1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,-1,0,1,-1,0,0,0,-1,-1
0,-1,0,0,0,1,1,0,0,-1,0,0,1,-1,-1
0,-1,0,0,0,1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,1,-1,1,0,-1,1,0,1,-1,-1
0,-1,0,0,0,-1,1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,1,-1,-1,0,1,-1,0,1,0,-1,1
0,1,0,1,0,0,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
1,-1,1,0,1,1,-1,0,1,1,0,1,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,-1
0,1,0,0,0,-1,-1,1,0,1,0,0,1,-1,1
1,-1,1,0,1,0,0,1,1,1,1,1,1,-1,1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,1
0,0,0,0,0,0,-1,1,1,-1,0,0,1,-1,1
0,1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,1,1,0,0,1,0,0,0,-1,-1
1,-1,1,0,1,1,1,0,1,-1,0,1,0,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,0,-1
0,-1,0,0,0,0,0,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,1,0,0,0,-1,0,0,0,-1,-1
0,1,0,0,0,1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,1
0,-1,0,1,0,1,-1,0,0,-1,0,0,0,-1,-1
0,1,0,0,0,0,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,-1,1,0,0,1,0,0,0,-1,-1
1,-1,1,0,1,0,-1,0,1,1,0,1,0,1,-1
0,1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,0,0,0,0,0,-1,1,0,-1,0,0,1,0,1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,1,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,0,1,0,0,0,-1,1
0,1,0,0,0,1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,0,-1
0,-1,0,0,0,0,-1,1,0,1,1,0,1,1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1
1,-1,1,0,1,0,0,0,1,1,0,1,0,-1,-1
0,1,0,0,0,0,0,1,0,1,1,0,1,0,-1
0,-1,0,0,0,0,0,1,0,1,1,0,1,0,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,1,1,0,0,0,-1,-1
0,1,0,0,0,-1,-1,1,0,1,0,0,1,-1,1
0,-1,0,0,0,0,0,0,0,1,0,0,0,1,-1
0,1,0,0,0,0,-1,0,1,-1,1,0,0,1,-1
1,-1,1,0,1,1,-1,0,1,1,0,1,0,-1,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,-1
0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,0,-1
0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
1,-1,1,0,1,-1,0,1,1,-1,0,0,1,-1,1
1,-1,1,0,1,0,-1,0,1,-1,0,1,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,-1,-1
0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,1
0,-1,0,0,0,1,1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,1,-1
0,1,0,1,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,1,1,0,0,1,-1,0,1,1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,1
0,1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,1,1,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,1,1,0,0,-1,1
1,-1,1,0,1,0,0,0,1,1,0,1,0,-1,-1
0,-1,0,0,0,-1,-1,1,0,1,1,0,1,-1,1
0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,-1,0,0,0,1,1,0,0,1,0,0,0,-1,-1
1,-1,1,0,1,0,1,0,1,1,1,0,0,1,-1
0,1,1,0,0,0,0,0,0,-1,0,0,0,-1,1
0,1,0,1,0,0,1,0,0,1,0,0,0,0,-1
0,1,0,1,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,1
1,-1,1,0,1,1,-1,0,1,-1,0,0,0,-1,-1
0,0,1,0,0,-1,1,0,0,1,0,0,1,-1,-1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,1
0,-1,0,0,0,0,1,0,1,1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,1,0,-1,1,0,1,-1,1
1,-1,1,0,1,-1,0,1,1,-1,1,1,1,-1,1
0,1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1
1,-1,1,0,1,0,0,0,1,1,0,0,0,0,-1
0,-1,0,0,0,1,0,0,0,1,0,0,1,-1,-1
0,-1,0,0,1,-1,1,0,1,-1,0,1,0,-1,1
1,-1,1,0,1,0,-1,0,1,1,0,1,0,1,-1
0,1,0,0,0,-1,-1,0,1,1,0,0,0,-1,-1
1,-1,1,0,1,1,0,0,1,1,0,1,0,-1,-1
0,-1,0,0,0,0,-1,1,0,1,1,0,1,0,1
1,-1,1,0,1,0,0,0,1,-1,0,1,1,-1,1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,-1
0,-1,0,0,0,0,0,1,0,1,1,0,1,0,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,1
0,-1,0,1,0,-1,0,0,0,1,1,0,0,-1,1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,0,1,0,0,0,-1,1
1,-1,1,0,1,1,1,0,1,1,0,1,0,-1,-1
0,1,0,0,0,-1,0,1,0,1,1,0,0,-1,1
0,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,-1,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,0,-1,1,0,1,1,0,1,1,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,0,1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,-1,0,0,1,1,0,1,1,-1
0,-1,0,0,0,-1,-1,1,0,-1,1,0,1,-1,1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,0,0,0,-1,0,0,0,1,-1
1,-1,1,0,1,0,-1,0,1,1,0,1,0,0,-1
0,-1,0,0,0,0,1,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,-1
0,1,0,0,0,0,-1,1,0,1,1,0,1,0,-1
0,-1,0,0,0,1,-1,1,0,-1,1,0,0,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,1,-1
0,1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,1,0,1,1,0,1,-1,1
0,-1,0,0,0,0,-1,1,1,1,0,0,1,-1,-1
0,1,0,0,0,0,-1,1,0,1,1,0,1,0,-1
1,-1,1,0,1,0,1,1,1,-1,0,1,1,-1,-1
0,0,0,0,0,-1,-1,0,1,1,1,0,0,-1,1
0,-1,0,0,0,0,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,-1
0,1,1,0,0,1,-1,0,1,1,0,0,0,-1,-1
0,-1,0,0,0,1,-1,1,0,-1,1,0,1,-1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
1,1,1,0,1,-1,0,1,1,1,0,0,1,-1,1
0,-1,0,0,0,1,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,1,0,0,0,1,0,0,0,1,-1
0,1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
1,-1,1,0,1,1,1,0,1,-1,1,0,0,1,-1
0,-1,0,0,0,-1,-1,1,0,1,0,0,1,-1,-1
1,-1,1,0,1,0,1,0,1,1,0,1,0,0,-1
0,1,0,1,0,0,-1,0,0,1,0,0,0,1,-1
0,1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,0,1,0,0,0,-1,-1
1,1,1,0,1,0,0,0,1,1,0,1,0,0,1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1
0,-1,0,0,0,0,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,1,0,1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,1,-1,0,0,0,-1,0,0,0,-1,1
0,1,0,0,0,1,-1,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,0,0,0,0,1,0,0,0,1,-1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,0,1,0,0,0,-1,1
0,-1,0,1,0,-1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,1
1,1,1,0,1,-1,0,1,1,1,0,0,1,-1,1
0,-1,0,0,0,0,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,-1,0,1,-1,0,0,0,0,-1
0,-1,0,0,0,1,0,0,0,1,0,0,1,-1,-1
0,-1,0,0,0,-1,-1,1,0,1,1,0,1,-1,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,1,0,0,1,0,0,-1,0,0,0,0,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
1,-1,1,0,1,0,1,0,1,1,0,1,0,-1,-1
0,1,0,0,0,1,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,-1,0,0,-1,1,0,0,0,-1
0,-1,0,1,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,1,0,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,-1,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,0,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,0,1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,0,-1
0,1,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1
0,1,0,0,0,-1,0,0,0,-1,0,0,0,-1,1
1,-1,1,0,1,-1,0,1,1,-1,1,1,1,-1,1
1,-1,1,0,1,-1,-1,1,1,-1,1,1,1,-1,1
0,1,0,0,0,0,0,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,1
0,1,0,0,0,1,1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,1,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,1,1,0,0,-1,0,0,0,-1,-1
0,-1,0,1,0,0,1,0,0,-1,0,0,0,1,-1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,1
0,1,0,0,0,1,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,-1,1,0,1,1,0,1,1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,0,0,0,1,0,0,0,1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,1
1,-1,1,0,1,-1,0,1,1,-1,1,1,1,-1,1
0,1,0,0,0,-1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,1
0,1,1,0,0,-1,-1,0,0,1,0,0,0,-1,1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,1,-1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,0,1
0,-1,0,0,0,0,-1,0,0,1,0,0,0,0,1
0,1,0,0,0,1,0,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,0,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,-1,0,0,1,-1,1,0,0,-1,1
1,-1,1,0,1,0,0,0,1,1,0,1,0,1,-1
1,-1,1,0,1,0,1,0,1,-1,0,1,0,1,-1
0,-1,0,0,0,-1,0,1,0,1,1,0,1,-1,1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
1,-1,1,0,1,-1,0,0,1,-1,0,0,0,1,-1
0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,-1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,1,-1
0,-1,0,1,0,0,-1,0,0,1,0,0,0,1,-1
1,1,1,0,1,-1,-1,0,1,1,0,1,0,-1,1
1,-1,1,0,1,-1,-1,1,1,1,0,1,1,-1,1
0,-1,0,0,0,0,1,0,0,-1,0,0,0,0,1
1,1,1,0,1,0,-1,0,1,1,0,1,0,0,1
0,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,-1
0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,-1
0,1,0,0,0,-1,1,0,0,1,0,0,0,-1,-1
0,-1,0,0,0,-1,1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,-1,1,1,0,1,1,0,1,-1,-1
0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,-1,1
0,-1,0,0,0,1,1,0,0,1,0,0,0,1,-1
0,-1,0,0,0,0,0,0,0,-1,1,0,0,0,1
0,-1,0,0,0,-1,0,1,0,-1,1,0,1,-1,1
